Time (s);FP1;FP2;Sampling Rate
0.943359;2543.106689;23327.041016;
0.945313;2560.589600;23334.031250;
0.947266;2556.715820;23327.437500;
0.949219;2542.020996;23295.460938;
0.951172;2546.815430;23293.109375;
0.953125;2550.735596;23313.927734;
0.955078;2555.638672;23322.564453;
0.957031;2561.005371;23330.861328;
0.958984;2551.916992;23341.234375;
0.960938;2549.627930;23339.630859;
0.962891;2558.375488;23339.744141;
0.964844;2550.073730;23315.476563;
0.966797;2558.770264;23313.041016;
0.968750;2560.750732;23333.484375;
0.970703;2558.209229;23333.412109;
0.972656;2557.134766;23338.583984;
0.974609;2554.462646;23343.812500;
0.976563;2560.355713;23346.449219;
0.978516;2548.329102;23319.857422;
0.980469;2541.692139;23306.554688;
0.982422;2538.291504;23294.755859;
0.984375;2541.078613;23285.353516;
0.986328;2532.805664;23292.574219;
0.988281;2533.372559;23305.710938;
0.990234;2544.798096;23323.007813;
0.992188;2542.765869;23330.111328;
0.994141;2540.050049;23319.074219;
0.996094;2542.677246;23310.708984;
0.998047;2529.553955;23282.091797;
1.000000;2521.275146;23263.484375;
1.001953;2528.674805;23277.835938;
1.003906;2535.700439;23297.740234;
1.005859;2538.437256;23328.169922;
1.007813;2533.993408;23329.878906;
1.009766;2533.399902;23329.562500;
1.011719;2528.055908;23312.943359;
1.013672;2519.954102;23295.894531;
1.015625;2517.711182;23278.064453;
1.017578;2502.750732;23260.519531;
1.019531;2541.369385;23306.722656;
1.021484;2538.730225;23316.923828;
1.023438;2540.309082;23318.039063;
1.025391;2535.965088;23306.556641;
1.027344;2540.904785;23314.019531;
1.029297;2544.509766;23320.943359;
1.031250;2546.916748;23313.929688;
1.033203;2546.345703;23308.939453;
1.035156;2540.803223;23301.923828;
1.037109;2560.612305;23325.974609;
1.039063;2562.944824;23344.011719;
1.041016;2557.336670;23355.226563;
1.042969;2555.633057;23356.863281;
1.044922;2540.917236;23326.916016;
1.046875;2560.368408;23328.921875;
1.048828;2541.181396;23303.619141;
1.050781;2543.569336;23302.095703;
1.052734;2539.599365;23308.630859;
1.054688;2545.021484;23327.533203;
1.056641;2552.808350;23344.148438;
1.058594;2548.342773;23345.310547;
1.060547;2552.526855;23335.416016;
1.062500;2548.927979;23329.500000;
1.064453;2546.222900;23323.468750;
1.066406;2546.607910;23308.917969;
1.068359;2536.423340;23293.251953;
1.070313;2549.934814;23309.791016;
1.072266;2561.698975;23332.597656;
1.074219;2550.084473;23330.365234;
1.076172;2539.098389;23321.685547;
1.078125;2535.620361;23317.103516;
1.080078;2555.964600;23326.503906;
1.082031;2556.272461;23313.718750;
1.083984;2557.048096;23305.341797;
1.085938;2544.123535;23300.980469;
1.087891;2561.763184;23327.664063;
1.089844;2572.655273;23338.863281;
1.091797;2553.430420;23331.757813;
1.093750;2554.505127;23324.654297;
1.095703;2562.126709;23317.628906;
1.097656;2558.504395;23305.796875;
1.099609;2548.574463;23282.169922;
1.101563;2550.189453;23292.833984;
1.103516;2551.614502;23306.621094;
1.105469;2557.426758;23324.503906;
1.107422;2572.473877;23353.587891;
1.109375;2559.884766;23346.509766;
1.111328;2561.839111;23328.501953;
